Dates,AACCHIA CI EQUITY,BCHDECH CI EQUITY,CCHIACB CI EQUITY,CELFFIB CI EQUITY,CFICOMDP CI EQUITY,CFIETFCC CI EQUITY,CFIMPIO CI EQUITY,CFIQAC CI EQUITY,DCORPCH CI EQUITY,ECH US EQUITY,FALCFIW CI EQUITY,FALCTNV CI EQUITY,IMTDECI CI EQUITY,IMTSCLI CI EQUITY,MBIARANV CI EQUITY,MBIRFANV CI EQUITY,MODUECH CI EQUITY,MRCLP CI EQUITY,TCHIEQB CI EQUITY,TOESCA CI EQUITY
2006-10-23,,,,31924.5559,,,3157.598,,,,,,,,24547.1451,,,,,
2006-10-24,,,,31987.7648,,,3168.4818,,,,,,,,24618.7162,,,,,
2006-10-25,,,,32036.8252,,,3175.5663,,,,,,,,24714.4704,,,,,
2006-10-26,,,,32088.6428,,,3183.1625,,,,,,,,24761.7595,,,,,
2006-10-27,,,,32102.9991,,,3180.7278,,,,,,,,24934.94,,,,,
2006-10-30,,,,32045.4564,,,3167.5279,,,,,,,,24872.1722,,,,,
2006-10-31,,,,32031.8114,,,3181.9766,,,,,,,,24861.1119,,,,,
2006-11-01,,,,32033.0371,,,3181.9241,,,,,,,,24893.5244,,,,,
2006-11-02,,,,32029.7063,,,3184.7584,,,,,,,,24846.6735,,,,,
2006-11-03,,,,32038.459,,,3176.3458,,,,,,,,24790.7736,,,,,
2006-11-06,,,,31950.0382,,,3176.7434,,,,,,,,24814.6572,,,,,
2006-11-07,,,,32034.2408,,,3199.5228,,,,,,,,24928.31,,,,,
2006-11-08,,,,32082.8652,,,3213.7962,,,,,,,,25099.6071,,,,,
2006-11-09,,,,32141.6008,,,3228.4743,,,,,,,,25406.1064,,,,,
2006-11-10,,,,32127.6031,,,3219.6289,,,,,,,,25398.9034,,,,,
2006-11-13,,,,32245.4372,,,3225.0736,,,,,,,,25331.6797,,,,,
2006-11-14,,,,32255.5412,,,3233.595,,,,,,,,25421.6831,,,,,
2006-11-15,,,,32304.9671,,,3232.1467,,,,,,,,25712.6137,,,,,
2006-11-16,,,,32323.1074,,,3221.3008,,,,,,,,25718.6804,,,,,
2006-11-17,,,,32329.1373,,,3207.0638,,,,,,,,25662.5738,,,,,
2006-11-20,,,,32468.321,,,3203.3412,,,,,,,,25561.0397,,,,,
2006-11-21,,,,32706.9876,,,3233.8303,,,,,,,,25808.9304,,,,,
2006-11-22,,,,32885.7082,,,3244.2629,,,,,,,,25934.0432,,,,,
2006-11-23,,,,33080.5219,,,3267.8583,,,,,,,,26007.8993,,,,,
2006-11-24,,,,33092.0685,,,3272.5974,,,,,,,,25972.3,,,,,
2006-11-27,,,,33096.8643,,,3274.2774,,,,,,,,25839.9814,,,,,
2006-11-28,,,,33103.9793,,,3280.8882,,,,,,,,25645.4872,,,,,
2006-11-29,,,,33115.7932,,,3279.3355,,,,,,,,25746.7447,,,,,
2006-11-30,,,,33203.2622,,,3296.6788,,,,,,,,25846.7304,,,,,
2006-12-01,,,,33316.3252,,,3304.0836,,,,,,,,25796.226,,,,,
2006-12-04,,,,33303.501,,,3302.5607,,,,,,,,25828.2527,,,,,
2006-12-05,,,,33323.1417,,,3317.6565,,,,,,,,26007.2657,,,,,
2006-12-06,,,,33333.6025,,,3316.0977,,,,,,,,25886.4445,,,,,
2006-12-07,,,,33329.8867,,,3315.519,,,,,,,,25877.924,,,,,
2006-12-08,,,,33330.9529,,,3315.4203,,,,,,,,25877.9998,,,,,
2006-12-11,,,,33380.3722,,,3313.9797,,,,,,,,25961.3031,,,,,
2006-12-12,,,,33372.8317,,,3311.2612,,,,,,,,26059.7471,,,,,
2006-12-13,,,,33373.1886,,,3310.2932,,,,,,,,26158.9923,,,,,
2006-12-14,,,,33359.0049,,,3321.2332,,,,,,,,26263.81,,,,,
2006-12-15,,,,33397.0754,,,3336.4013,,,,,,,,26327.0666,,,,,
2006-12-18,,,,33292.8318,,,3350.3068,,,,,,,,26311.44,,,,,
2006-12-19,,,,33253.0383,,,3341.0393,,,,,,,,26276.3028,,,,,
2006-12-20,,,,33363.5098,,,3362.2734,,,,,,,,26306.535,,,,,
2006-12-21,,,,33476.1901,,,3374.5612,,,,,,,,26364.1402,,,,,
2006-12-22,,,,33500.0043,,,3377.8555,,,,,,,,26301.9919,,,,,
2006-12-25,,,,33501.9374,,,3377.5502,,,,,,,,26302.5612,,,,,
2006-12-26,,,,33524.9617,,,3378.7769,,,,,,,,26309.5557,,,,,
2006-12-27,,,,33560.913,,,3382.1719,,,,,,,,26297.793,,,,,
2006-12-28,,,,33654.8052,,,3389.6416,,,,,,,,26264.6535,,,,,
2006-12-29,,,,33732.2929,,,3409.0207,,,,,,,,26311.115,,,,,
2007-01-01,,,,33733.4136,,,3408.9363,,,,,,,,26273.0727,,,,,
2007-01-02,,,,33744.2178,,,3403.4026,,,,,,,,26286.028,,,,,
2007-01-03,,,,33904.8664,,,3418.6195,,,,,,,,26245.0569,,,,,
2007-01-04,,,,33887.434,,,3431.3274,,,,,,,,26386.9815,,,,,
2007-01-05,,,,33837.6717,,,3451.0255,,,,,,,,26273.0764,,,,,
2007-01-08,,,,33945.7859,,,3468.7812,,,,,,,,26195.7214,,,,,
2007-01-09,,,,33905.7109,,,3482.5505,,,,,,,,26382.3136,,,,,
2007-01-10,,,,33933.1065,,,3462.2818,,,,,,,,26264.584,,,,,
2007-01-11,,,,34023.0721,,,3448.8345,,,,,,,,26434.7033,,,,,
2007-01-12,,,,34081.2535,,,3460.4814,,,,,,,,26567.7589,,,,,
2007-01-15,,,,34168.1292,,,3484.863,,,,,,,,26613.8206,,,,,
2007-01-16,,,,34317.0744,,,3518.7213,,,,,,,,26739.9626,,,,,
2007-01-17,,,,34397.5065,,,3538.0947,,,,,,,,26881.0214,,,,,
2007-01-18,,,,34414.0389,,,3562.2075,,,,,,,,27011.3925,,,,,
2007-01-19,,,,34591.277,,,3584.5183,,,,,,,,27102.6332,,,,,
2007-01-22,,,,34791.1421,,,3612.1473,,,,,,,,27247.5676,,,,,
2007-01-23,,,,35155.1443,,,3636.306,,,,,,,,27231.0373,,,,,
2007-01-24,,,,35451.7118,,,3669.3359,,,,,,,,27232.4852,,,,,
2007-01-25,,,,35526.7431,,,3707.7831,,,,,,,,27437.2686,,,,,
2007-01-26,,,,35444.2669,,,3687.9676,,,,,,,,27304.0274,,,,,
2007-01-29,,,,35433.1106,,,3689.7248,,,,,,,,27217.5516,,,,,
2007-01-30,,,,35446.9038,,,3673.5228,,,,,,,,27030.5169,,,,,
2007-01-31,,,,35705.2655,,,3705.9686,,,,,,,,27332.4834,,,,,
2007-02-01,,,,36094.5808,,,3772.9847,,,,,,,,27541.2389,,,,,
2007-02-02,,,,36210.3808,,,3803.3164,,,,,,,,27594.4935,,,,,
2007-02-05,,,,36418.2034,,,3834.1168,,,,,,,,27513.0585,,,,,
2007-02-06,,,,36554.0301,,,3853.3854,,,,,,,,27564.1573,,,,,
2007-02-07,,,,36627.9703,,,3888.8851,,,,,,,,27837.8431,,,,,
2007-02-08,,,,36629.3616,,,3908.9008,,,,,,,,27844.4269,,,,,
2007-02-09,,,,36631.8218,,,3934.1129,,,,,,,,27868.8023,,,,,
2007-02-12,,,,36489.6982,,,3926.7201,,,,,,,,27858.9472,,,,,
2007-02-13,,,,36696.5488,,,3937.8998,,,,,,,,27945.2289,,,,,
2007-02-14,,,,36956.0932,,,3941.8199,,,,,,,,28328.5788,,,,,
2007-02-15,,,,36924.3959,,,3952.7184,,,,,,,,28358.4052,,,,,
2007-02-16,,,,37019.5136,,,3956.8574,,,,,,,,28372.3577,,,,,
2007-02-19,,,,37100.93,,,3949.2859,,,,,,,,28435.6115,,,,,
2007-02-20,,,,36841.6223,,,3902.7592,,,,,,,,28184.8641,,,,,
2007-02-21,,,,36710.5686,,,3842.3025,,,,,,,,27781.5019,,,,,
2007-02-22,,,,36774.3289,,,3853.6378,,,,,,,,27900.3443,,,,,
2007-02-23,,,,36687.0535,,,3855.4382,,,,,,,,27935.0975,,,,,
2007-02-26,,,,36452.6742,,,3815.5089,,,,,,,,27567.8116,,,,,
2007-02-27,,,,35393.4861,,,3736.6214,,,,,,,,27015.0948,,,,,
2007-02-28,,,,35417.755,,,3747.4757,,,,,,,,27329.3337,,,,,
2007-03-01,,,,35229.0981,,,3752.9087,,,,,,,,27293.1802,,,,,
2007-03-02,,,,35203.9284,,,3779.9399,,,,,,,,27656.869,,,,,
2007-03-05,,,,34911.1197,,,3767.9881,,,,,,,,27449.2434,,,,,
2007-03-06,,,,35329.3584,,,3789.5498,,,,,,,,27854.7015,,,,,
2007-03-07,,,,35497.852,,,3805.3538,,,,,,,,27975.2725,,,,,
2007-03-08,,,,35821.9434,,,3846.8716,,,,,,,,28221.7005,,,,,
2007-03-09,,,,36100.2084,,,3859.3011,,,,,,,,28345.9423,,,,,
2007-03-12,,,,36252.8846,,,3864.2729,,,,,,,,28429.3116,,,,,
2007-03-13,,,,36003.962,,,3854.6242,,,,,,,,28284.352,,,,,
2007-03-14,,,,35749.3538,,,3832.4429,,,,,,,,28003.9552,,,,,
2007-03-15,,,,35983.4541,,,3848.669,,,,,,,,28262.4046,,,,,
2007-03-16,,,,35888.3208,,,3856.0895,,,,,,,,28321.4651,,,,,
2007-03-19,,,,36112.0522,,,3878.248,,,,,,,,28607.8395,,,,,
2007-03-20,,,,36292.4679,,,3884.5272,,,,,,,,28677.3553,,,,,
2007-03-21,,,,36609.7764,,,3879.0821,,,,,,,,28690.2241,,,,,
2007-03-22,,,,36876.0095,,,3891.9554,,,,,,,,28691.7495,,,,,
2007-03-23,,,,36918.9246,,,3906.8504,,,,,,,,28643.5937,,,,,
2007-03-26,,,,36866.1635,,,3914.382,,,,,,,,28475.9215,,,,,
2007-03-27,,,,36963.5736,,,3919.1717,,,,,,,,28372.3925,,,,,
2007-03-28,,,,36863.6378,,,3914.5862,,,,,,,,28170.3448,,,,,
2007-03-29,,,,37127.1642,,,3920.5337,,,,,,,,28144.3182,,,,,
2007-03-30,,,,37166.9103,,,3921.9003,,,,,,,,28202.6967,,,,,
2007-04-02,,,,37228.0675,,,3923.4533,,,,,,,,28290.2981,,,,,
2007-04-03,,,,37601.4265,,,3958.9082,,,,,,,,28448.5537,,,,,
2007-04-04,,,,37506.5647,,,3968.6499,,,,,,,,28531.0522,,,,,
2007-04-05,,,,37569.6763,,,3979.2626,,,,,,,,28561.1292,,,,,
2007-04-06,,,,37568.577,,,3979.1572,,,,,,,,28562.1154,,,,,
2007-04-09,,,,37737.1409,,,3988.601,,,,,,,,28609.5122,,,,,
2007-04-10,,,,37780.1682,,,4000.8474,,,,,,,,28652.9734,,,,,
2007-04-11,,,,37675.8801,,,4009.5619,,,,,,,,28709.0152,,,,,
2007-04-12,,,,37707.2666,,,4013.2146,,,,,,,,28770.1332,,,,,
2007-04-13,,,,38116.0161,,,4042.9449,,,,,,,,28931.0721,,,,,
2007-04-16,,,,38373.3138,,,4056.4903,,,,,,,,29077.8823,,,,,
2007-04-17,,,,38802.2247,,,4080.8003,,,,,,,,29063.0342,,,,,
2007-04-18,,,,39246.7735,,,4104.638,,,,,,,,29066.2883,,,,,
2007-04-19,,,,39310.5899,,,4118.162,,,,,,,,29228.3424,,,,,
2007-04-20,,,,39743.7282,,,4174.4834,,,,,,,,29556.2488,,,,,
2007-04-23,,,,39839.0113,,,4185.1503,,,,,,,,29554.1212,,,,,
2007-04-24,,,,39678.6115,,,4182.1442,,,,,,,,29408.2156,,,,,
2007-04-25,,,,39795.0288,,,4207.3051,,,,,,,,29845.0739,,,,,
2007-04-26,,,,39875.679,,,4232.9184,,,,,,,,29922.1947,,,,,
2007-04-27,,,,39936.4852,,,4257.3998,,,,,,,,29871.9892,,,,,
2007-04-30,,,,40214.9118,,,4296.7474,,,,,,,,29868.3875,,,,,
2007-05-01,,,,40213.7338,,,4296.7996,,,,,,,,29898.7825,,,,,
2007-05-02,,,,40360.5281,,,4307.015,,,,,,,,29962.206,,,,,
2007-05-03,,,,40846.689,,,4344.339,,,,,,,,30096.4696,,,,,
2007-05-04,,,,41045.1534,,,4389.9676,,,,,,,,30263.7767,,,,,
2007-05-07,,,,41153.0775,,,4426.908,,,,,,,,30375.5945,,,,,
2007-05-08,,,,41015.5194,,,4413.6325,,,,,,,,30362.3509,,,,,
2007-05-09,,,,41390.7342,,,4438.6975,,,,,,,,30324.8485,,,,,
2007-05-10,,,,41518.5501,,,4444.6626,,,,,,,,30354.7732,,,,,
2007-05-11,,,,41683.2994,,,4439.9855,,,,,,,,30366.0416,,,,,
2007-05-14,,,,41600.0043,,,4430.2875,,,,,,,,30312.5384,,,,,
2007-05-15,,,,41651.3946,,,4396.668,,,,,,,,30167.0775,,,,,
2007-05-16,,,,41977.9718,,,4403.6783,,,,,,,,29975.9148,,,,,
2007-05-17,,,,42203.7407,,,4409.5311,,,,,,,,29943.9366,,,,,
2007-05-18,,,,42549.5367,,,4452.4404,,,,,,,,30068.0519,,,,,
2007-05-21,,,,42545.7973,,,4452.6603,,,,,,,,30072.0937,,,,,
2007-05-22,,,,42457.2019,,,4380.4712,,,,,,,,29455.4891,,,,,
2007-05-23,,,,42596.9457,,,4392.4621,,,,,,,,29452.5359,,,,,
2007-05-24,,,,42390.3131,,,4421.2775,,,,,,,,29539.6265,,,,,
2007-05-25,,,,42768.6565,,,4452.4024,,,,,,,,29604.8001,,,,,
2007-05-28,,,,43209.5878,,,4461.9748,,,,,,,,29859.7373,,,,,
2007-05-29,,,,43122.9663,,,4443.139,,,,,,,,29915.214,,,,,
2007-05-30,,,,43091.3667,,,4419.8973,,,,,,,,29874.8559,,,,,
2007-05-31,,,,43630.6538,,,4447.8541,,,,,,,,30022.3146,,,,,
2007-06-01,,,,43889.7747,,,4467.6968,,,,,,,,30186.6264,,,,,
2007-06-04,,,,43917.097,,,4469.2245,,,,,,,,30187.8264,,,,,
2007-06-05,,,,43729.0874,,,4448.9767,,,,,,,,30200.0378,,,,,
2007-06-06,,,,43431.8806,,,4448.1294,,,,,,,,30102.6321,,,,,
2007-06-07,,,,43207.1119,,,4438.1427,,,,,,,,30029.4785,,,,,
2007-06-08,,,,43172.6053,,,4430.2865,,,,,,,,30045.1569,,,,,
2007-06-11,,,,43741.161,,,4452.3805,,,,,,,,30367.2979,,,,,
2007-06-12,,,,43413.7611,,,4456.1056,,,,,,,,30425.8377,,,,,
2007-06-13,,,,43641.553,,,4463.0152,,,,,,,,30500.2095,,,,,
2007-06-14,,,,44156.5527,,,4483.9161,,,,,,,,30701.2854,,,,,
2007-06-15,,,,44625.9167,,,4502.1224,,,,,,,,30847.0602,,,,,
2007-06-18,,,,44561.8737,,,4493.5607,,,,,,,,30708.196,,,,,
2007-06-19,,,,44573.0068,,,4514.9945,,,,,,,,30863.3881,,,,,
2007-06-20,,,,44603.3707,,,4539.7129,,,,,,,,31076.2678,,,,,
2007-06-21,,,,44614.4559,,,4542.2102,,,,,,,,31013.99,,,,,
2007-06-22,,,,44837.6862,,,4565.0625,,,,,,,,30969.5919,,,,,
2007-06-25,,,,45072.0324,,,4595.7861,,,,,,,,31144.3414,,,,,
2007-06-26,,,,45230.6208,,,4618.4455,,,,,,,,31023.5563,,,,,
2007-06-27,,,,45220.8294,,,4612.7941,,,,,,,,30942.4704,,,,,
2007-06-28,,,,45677.9158,,,4655.7856,,,,,,,,31085.8378,,,,,
2007-06-29,,,,45531.1428,,,4684.6397,,,,,,,,31118.4412,,,,,
2007-07-02,,,,45613.4706,,,4684.5801,,,,,,,,31123.5954,,,,,
2007-07-03,,,,45982.7211,,,4704.9714,,,,,,,,31111.5432,,,,,
2007-07-04,,,,45921.1695,,,4707.1224,,,,,,,,30968.1614,,,,,
2007-07-05,,,,45917.3886,,,4682.1677,,,,,,,,30759.7419,,,,,
2007-07-06,,,,46173.1337,,,4672.3752,,,,,,,,30614.2669,,,,,
2007-07-09,,,,46090.986,,,4674.5831,,,,,,,,30594.9108,,,,,
2007-07-10,,,,45884.0437,,,4682.9767,,,,,,,,30556.1865,,,,,
2007-07-11,,,,45919.4662,,,4669.3101,,,,,,,,30519.1902,,,,,
2007-07-12,,,,46240.1772,,,4653.001,,,,,,,,30407.0181,,,,,
2007-07-13,,,,46225.392,,,4649.2171,,,,,,,,30379.698,,,,,
2007-07-16,,,,46221.3256,,,4648.8702,,,,,,,,30388.0527,,,,,
2007-07-17,,,,46290.7672,,,4650.7486,,,,,,,,30404.2738,,,,,
2007-07-18,,,,46258.1875,,,4653.9003,,,,,,,,30450.6586,,,,,
2007-07-19,,,,46509.8336,,,4666.5053,,,,,,,,30599.9096,,,,,
2007-07-20,,,,46342.6201,,,4676.0523,,,,,,,,30481.1398,,,,,
2007-07-23,,,,46572.8643,,,4679.9893,,,,,,,,30575.4351,,,,,
2007-07-24,,,,46485.7403,,,4707.4293,,,,,,,,30517.1066,,,,,
2007-07-25,,,,46181.4611,,,4687.7301,,,,,,,,30302.1873,,,,,
2007-07-26,,,,45428.084,,,4663.9991,,,,,,,,29937.3529,,,,,
2007-07-27,,,,45548.6606,,,4647.178,,,,,,,,30003.6224,,,,,
2007-07-30,,,,45831.4235,,,4664.098,,,,,,,,30210.928,,,,,
2007-07-31,,,,46310.6973,,,4702.3084,,,,,,,,30459.005,,,,,
2007-08-01,,,,45921.7288,,,4679.8852,,,,,,,,30075.7798,,,,,
2007-08-02,,,,46146.6299,,,4685.2164,,,,,,,,30149.3715,,,,,
2007-08-03,,,,45930.1025,,,4683.1575,,,,,,,,30222.5088,,,,,
2007-08-06,,,,45327.939,,,4626.4891,,,,,,,,29845.9847,,,,,
2007-08-07,,,,45671.7757,,,4627.8443,,,,,,,,29944.5709,,,,,
2007-08-08,,,,46242.8361,,,4632.069,,,,,,,,30126.7811,,,,,
2007-08-09,,,,45592.4751,,,4614.2575,,,,,,,,29970.5588,,,,,
2007-08-10,,,,44762.6968,,,4561.7515,,,,,,,,29454.7497,,,,,
2007-08-13,,,,44954.2961,,,4578.0414,,,,,,,,29564.7194,,,,,
2007-08-14,,,,44117.187,,,4509.9766,,,,,,,,28992.4639,,,,,
2007-08-15,,,,44110.1101,,,4509.8647,,,,,,,,28993.5129,,,,,
2007-08-16,,,,41072.7113,,,4334.6506,,,,,,,,27819.7233,,,,,
2007-08-17,,,,42277.4101,,,4414.7188,,,,,,,,28497.8319,,,,,
2007-08-20,,,,42614.9037,,,4440.0571,,,,,,,,28715.6732,,,,,
2007-08-21,,,,42685.3733,,,4471.6471,,,,,,,,29144.5598,,,,,
2007-08-22,,,,43581.3771,,,4550.2394,,,,,,,,29926.2953,,,,,
2007-08-23,,,,43927.1691,,,4552.5908,,,,,,,,29888.8349,,,,,
2007-08-24,,,,44524.5155,,,4586.625,,,,,,,,30299.1176,,,,,
2007-08-27,,,,44747.3692,,,4595.7176,,,,,,,,30568.2909,,,,,
2007-08-28,,,,44012.8719,,,4565.4323,,,,,,,,30278.4243,,,,,
2007-08-29,,,,44278.298,,,4579.5225,,,,,,,,30419.2739,,,,,
2007-08-30,,,,44412.8378,,,4618.8222,,,,,,,,30651.6001,,,,,
2007-08-31,,,,44906.0899,,,4655.676,,,,,,,,30739.5612,,,,,
2007-09-03,,,,45126.2774,,,4669.846,,,,,,,,30909.0345,,,,,
2007-09-04,,,,45500.0742,,,4671.0207,,,,,,,,30798.8229,,,,,
2007-09-05,,,,45274.5269,,,4658.6901,,,,,,,,30555.2214,,,,,
2007-09-06,,,,45545.1436,,,4651.1746,,,,,,,,30577.7945,,,,,
2007-09-07,,,,45086.8834,,,4641.6071,,,,,,,,30199.2211,,,,,
2007-09-10,,,,44494.244,,,4600.8621,,,,,,,,29953.3479,,,,,
2007-09-11,,,,44940.1572,,,4596.2895,,,,,,,,29990.212,,,,,
2007-09-12,,,,45002.2758,,,4557.1792,,,,,,,,29704.6227,,,,,
2007-09-13,,,,45199.4663,,,4566.4142,,,,,,,,29832.3539,,,,,
2007-09-14,,,,45246.9836,,,4576.6283,,,,,,,,29896.9287,,,,,
2007-09-17,,,,44949.6207,,,4576.0879,,,,,,,,29900.02,,,,,
2007-09-18,,,,45556.4505,,,4575.9074,,,,,,,,29901.0505,,,,,
2007-09-19,,,,46195.0672,,,4575.7352,,,,,,,,29902.0811,,,,,
2007-09-20,,,,46135.0062,,,4614.8695,,,,,,,,30362.7492,,,,,
2007-09-21,,,,46399.4828,,,4622.1706,,,,,,,,30302.8188,,,,,
2007-09-24,,,,46585.528,,,4604.9498,,,,,,,,30184.5717,,,,,
2007-09-25,,,,46560.6634,,,4597.6289,,,,,,,,29885.8191,,,,,
2007-09-26,,,,46863.9982,,,4595.5408,,,,,,,,29981.1439,,,,,
2007-09-27,,,,47324.5988,,,4625.7155,,,,,,,,30164.7115,,,,,
2007-09-28,,,,47445.0594,,,4657.8038,,,,,,,,30252.642,,,,,
2007-10-01,,,,48174.3529,,,4710.9115,,,,,,,,30524.4417,,,,,
2007-10-02,,,,48219.8523,,,4732.7104,,,,,,,,30663.2595,,,,,
2007-10-03,,,,47627.2839,,,4716.1328,,,,,,,,30525.2197,,,,,
2007-10-04,,,,47665.8158,,,4720.5366,,,,,,,,30427.7206,,,,,
2007-10-05,,,,48393.719,,,4746.8246,,,,,,,,30572.7927,,,,,
2007-10-08,,,,48258.7119,,,4758.5754,,,,,,,,30622.2983,,,,,
2007-10-09,,,,48735.9608,,,4784.8609,,,,,,,,30738.062,,,,,
2007-10-10,,,,48650.9611,,,4797.2699,,,,,,,,30682.4089,,,,,
2007-10-11,,,,48724.3872,,,4818.9677,,,,,,,,30671.8009,,,,,
2007-10-12,,,,49050.7212,,,4835.4093,,,,,,,,30721.5095,,,,,
2007-10-15,,,,48946.0937,,,4834.8295,,,,,,,,30724.9216,,,,,
2007-10-16,,,,48731.9865,,,4833.5439,,,,,,,,30619.7652,,,,,
2007-10-17,,,,48925.3657,,,4847.8273,,,,,,,,30752.4863,,,,,
2007-10-18,,,,49371.5738,,,4859.711,,,,,,,,30936.6749,,,,,
2007-10-19,,,,48787.4319,,,4847.4458,,,,,,,,31053.9495,,,,,
2007-10-22,,,,48349.3543,,,4833.9176,,,,,,,,30961.4224,,,,,
2007-10-23,,,,49135.7868,,,4851.3033,,,,,,,,31256.9444,,,,,
2007-10-24,,,,48990.0486,,,4838.0512,,,,,,,,31146.5164,,,,,
2007-10-25,,,,48921.3228,,,4843.58,,,,,,,,31202.9305,,,,,
2007-10-26,,,,49138.6173,,,4829.3456,,,,,,,,31331.8543,,,,,
2007-10-29,,,,49641.4279,,,4835.2224,,,,,,,,31270.2673,,,,,
2007-10-30,,,,49408.1121,,,4836.2148,,,,,,,,31291.6146,,,,,
2007-10-31,,,,49659.0438,,,4838.3912,,,,,,,,31341.8254,,,,,
2007-11-01,,,,49657.6581,,,4838.3125,,,,,,,,31451.0278,,,,,
2007-11-02,,,,49064.3584,,,4803.0224,,,,,,,,31022.1235,,,,,
2007-11-05,,,,48582.7298,,,4712.4002,,,,,,,,30426.1178,,,,,
2007-11-06,,,,49068.5312,,,4694.5559,,,,,,,,30366.5325,,,,,
2007-11-07,,,,48957.2705,,,4640.129,,,,,,,,30179.1986,,,,,
2007-11-08,,,,48727.0897,,,4598.0847,,,,,,,,30115.1477,,,,,
2007-11-09,,,,48441.0533,,,4573.2786,,,,,,,,29863.9151,,,,,
2007-11-12,,,,47567.2133,,,4566.8241,,,,,,,,29810.2622,,,,,
2007-11-13,,,,47793.3697,,,4563.9871,,,,,,,,29822.8384,,,,,
2007-11-14,,,,48754.5204,,,4579.265,,,,,,,,30044.6629,,,,,
2007-11-15,,,,48030.043,,,4567.5046,,,,,,,,30001.7516,,,,,
2007-11-16,,,,48319.7742,,,4550.464,,,49.31,,,,,29839.1514,,,,,
2007-11-19,,,,47611.7167,,,4512.3729,,,48.33,,,,,29269.284,,,,,
2007-11-20,,,,47432.2311,,,4461.8751,,,47.39,,,,,28974.4223,,,,,
2007-11-21,,,,46337.6184,,,4369.6461,,,46.0,,,,,28147.8724,,,,,
2007-11-22,,,,46362.1394,,,4399.4892,,,46.0,,,,,28308.5759,,,,,
2007-11-23,,,,46481.9708,,,4422.1319,,,46.69,,,,,28619.1495,,,,,
2007-11-26,,,,46030.3102,,,4400.6427,,,45.78,,,,,28421.4341,,,,,
2007-11-27,,,,45499.6846,,,4361.343,,,45.96,,,,,27856.5602,,,,,
2007-11-28,,,,46609.016,,,4406.7027,,,47.85,,,,,28677.6181,,,,,
2007-11-29,,,,46672.3101,,,4423.8898,,,48.5,,,,,29123.6958,,,,,
2007-11-30,,,,47042.2871,,,4485.4415,,,49.41,,,,,29286.4609,,,,,
2007-12-03,,,,46944.8484,,,4479.1161,,,49.28,,,,,29052.0709,,,,,
2007-12-04,,,,46771.1665,,,4449.2452,,,48.31,,,,,28649.9057,,,,,
2007-12-05,,,,47255.5443,,,4459.8953,,,50.03,,,,,29017.0564,,,,,
2007-12-06,,,,47395.1591,,,4487.9381,,,51.4,,,,,29492.6742,,,,,
2007-12-07,,,,47728.2697,,,4516.7873,,,51.4,,,,,29932.3433,,,,,
2007-12-10,,,,47662.6042,,,4474.5783,,,51.08,,,,,29820.5548,,,,,
2007-12-11,,,,47456.9439,,,4423.6282,,,49.53,,,,,29290.9925,,,,,
2007-12-12,,,,47318.4302,,,4385.3011,,,48.51,,,,,29119.443,,,,,
2007-12-13,,,,46227.3567,,,4262.0399,,,47.35,,,,,27948.0872,,,,,
2007-12-14,,,,45925.7724,,,4229.5211,,,47.37,,,,,27945.3769,,,,,
2007-12-17,,,,45042.8165,,,4189.356,,,45.88,,,,,27815.9659,,,,,
2007-12-18,,,,44692.061,,,4151.2388,,,46.21,,,,,27376.2974,,,,,
2007-12-19,,,,44931.0928,,,4160.3838,,,46.36,,,,,27652.74,,,,,
2007-12-20,,,,44961.1994,,,4193.8375,,,47.82,,,,,28163.432,,,,,
2007-12-21,,,,45392.9899,,,4243.7959,,,48.98,,,,,28516.215,,,,,
2007-12-24,,,,45592.0035,,,4238.2078,,,48.9491,,,,,28397.8048,,,,,
2007-12-25,,,,45590.6955,,,4238.0304,,,48.9491,,,,,28395.6598,,,,,
2007-12-26,,,,45847.8206,,,4267.268,,,48.9491,,,,,28168.8379,,,,,
2007-12-27,,,,45613.6058,,,4238.4989,,,48.4886,,,,,28262.1847,,,,,
2007-12-28,,,,45717.533,,,4268.8687,,,48.7289,,,,,28220.1679,,,,,
2007-12-31,,,,45561.1442,,,4268.315,,,48.6187,,,,,28207.5663,,,,,
2008-01-01,,,,45559.9011,,,4268.2674,,,48.6187,,,,,28205.8592,,,,,
2008-01-02,,,,45505.5735,,,4235.9322,,,47.6578,,,,,27753.4989,,,,,
2008-01-03,,,,45387.8135,,,4194.0187,,,47.7679,,,,,27522.9683,,,,,
2008-01-04,,,,44586.794,,,4117.4577,,,46.4366,,,,,27019.7328,,,,,
2008-01-07,,,,43972.8217,,,4050.9157,,,45.6358,,,,,26403.3289,,,,,
2008-01-08,,,,43969.0246,,,3984.7336,,,45.5056,,,,,26081.7678,,,,,
2008-01-09,,,,43105.8676,,,3853.469,,,45.1953,,,,,25292.5744,,,,,
2008-01-10,,,,43267.893,,,3853.469,,,46.4466,,,,,25697.2564,,,,,
2008-01-11,,,,43084.7905,,,3921.679,,,47.1272,,,,,25955.1802,,,,,
2008-01-14,,,,42605.1705,,,3915.974,,,47.3875,,,,,25752.2563,,,,,
2008-01-15,,,,41722.5322,,,3849.3962,,,45.0352,,,,,25119.4779,,,,,
2008-01-16,,,,40993.8835,,,3783.0744,,,44.1843,,,,,24390.0717,,,,,
2008-01-17,,,,40168.171,,,3732.5139,,,42.3825,,,,,24045.2803,,,,,
2008-01-18,,,,39753.9517,,,3683.5171,,,42.4225,,,,,23733.1628,,,,,
